lon,lat,source,country,substance,area_ha
81.3628,24.0789,OSM,IN,,
81.3619,24.3008,OSM,IN,,
81.1681,23.9893,OSM,IN,,
81.5854,25.463,OSM,IN,,
81.3354,25.7623,OSM,IN,,
81.7333,22.3029,OSM,IN,,
81.7298,22.2998,OSM,IN,,
78.6978,22.2065,OSM,IN,,
78.6835,22.1978,OSM,IN,coal,
78.8372,22.204,OSM,IN,,
78.7846,21.7248,OSM,IN,,
79.6046,24.8965,OSM,IN,,
79.0781,25.0362,OSM,IN,,
79.5823,24.8775,OSM,IN,,
79.5626,24.8505,OSM,IN,,
79.5582,24.8523,OSM,IN,,
79.6712,24.9971,OSM,IN,,
79.669,24.9983,OSM,IN,,
79.6518,25.022,OSM,IN,,
79.9016,24.9243,OSM,IN,,
79.8439,24.7404,OSM,IN,,
79.8443,24.7422,OSM,IN,,
79.8457,24.7492,OSM,IN,,
79.8389,24.8154,OSM,IN,,
82.0433,25.1448,OSM,IN,,
82.5326,24.2403,OSM,IN,,
79.7345,21.6712,OSM,IN,,
79.6725,21.6741,OSM,IN,,
79.2233,21.407,OSM,IN,,
79.2664,21.4147,OSM,IN,,
79.2744,21.333,OSM,IN,,
79.8425,21.6276,OSM,IN,,
79.8701,21.0452,OSM,IN,,
79.1499,21.2725,OSM,IN,coal,
79.1591,21.2722,OSM,IN,coal,
78.9295,21.3581,OSM,IN,,
82.4313,24.1332,OSM,IN,coal,
82.5433,22.8481,OSM,IN,coal,
79.1896,21.2622,OSM,IN,coal,
82.7512,24.1301,OSM,IN,coal,
82.8349,22.8309,OSM,IN,coal,
82.5447,22.3911,OSM,IN,,
82.5459,22.3944,OSM,IN,,
82.5639,22.4614,OSM,IN,,
82.5663,24.1619,OSM,IN,coal,
82.2988,22.8653,OSM,IN,coal,
82.3204,22.8549,OSM,IN,coal,
83.0053,23.2186,OSM,IN,coal,
79.2072,21.2499,OSM,IN,coal,
78.9601,21.3455,OSM,IN,coal,
78.9578,22.2756,OSM,IN,coal,
78.6786,22.1795,OSM,IN,coal,
81.6013,23.2211,OSM,IN,coal,
80.1786,23.5956,OSM,IN,,
80.1383,23.551,OSM,IN,,
80.1264,23.4864,OSM,IN,,
80.1466,23.4914,OSM,IN,,
80.1184,23.4659,OSM,IN,,
80.038,23.4018,OSM,IN,,
80.0443,23.3729,OSM,IN,,
79.9676,23.371,OSM,IN,,
79.9632,23.3675,OSM,IN,,
79.9966,23.3578,OSM,IN,,
80.0053,23.3636,OSM,IN,,
80.0158,23.3712,OSM,IN,,
80.0247,23.3772,OSM,IN,,
80.0481,23.3947,OSM,IN,,
80.8666,23.8762,OSM,IN,,
80.8249,23.9074,OSM,IN,,
80.6682,24.0227,OSM,IN,,
78.7751,24.867,OSM,IN,,
78.7789,24.8732,OSM,IN,,
78.8004,24.8877,OSM,IN,,
78.7951,24.8813,OSM,IN,,
80.2423,21.8528,OSM,IN,,
81.3801,21.3915,OSM,IN,,
79.266,21.3416,OSM,IN,,
79.842,21.6336,OSM,IN,,
80.4323,21.9477,OSM,IN,,
81.1004,24.6279,OSM,IN,,
80.9042,24.2583,OSM,IN,,
80.8828,24.2664,OSM,IN,,
80.8792,24.2706,OSM,IN,,
80.8742,24.2732,OSM,IN,,
80.8665,24.2697,OSM,IN,,
80.1596,23.3611,OSM,IN,,
81.1876,22.418,OSM,IN,,
81.1818,22.423,OSM,IN,,
81.1843,22.4333,OSM,IN,,
81.1841,22.4831,OSM,IN,,
81.1876,22.4733,OSM,IN,,
81.1867,22.4608,OSM,IN,,
81.1868,22.4537,OSM,IN,,
80.76,24.1101,OSM,IN,,
80.7922,24.143,OSM,IN,,
80.7869,24.1296,OSM,IN,,
82.0171,21.9591,OSM,IN,,
82.0217,21.959,OSM,IN,,
82.0247,21.9651,OSM,IN,,
82.0224,21.969,OSM,IN,,
82.0296,21.9742,OSM,IN,,
82.0437,21.9749,OSM,IN,,
82.0563,21.9877,OSM,IN,,
82.0495,21.9849,OSM,IN,,
82.0476,21.9818,OSM,IN,,
82.0472,21.9771,OSM,IN,,
81.1273,24.5899,OSM,IN,,
78.1116,24.8578,OSM,IN,,
78.2295,25.2164,OSM,IN,,
80.8319,24.1551,OSM,IN,,
80.8346,24.1581,OSM,IN,,
80.8452,24.1672,OSM,IN,,
80.8086,24.1466,OSM,IN,,
78.1533,25.2611,OSM,IN,,
78.0891,25.4488,OSM,IN,,
78.363,25.6104,OSM,IN,,
78.4265,25.7089,OSM,IN,,
78.5497,25.6285,OSM,IN,,
78.5431,25.6123,OSM,IN,,
78.549,25.6919,OSM,IN,,
78.7404,25.7191,OSM,IN,,
78.7516,25.7193,OSM,IN,,
78.744,25.7089,OSM,IN,,
78.7456,25.7104,OSM,IN,,
78.7764,25.6904,OSM,IN,,
78.7748,25.6835,OSM,IN,,
78.2575,24.2497,OSM,IN,,
78.0296,23.7947,OSM,IN,,
80.0708,24.3677,OSM,IN,,
80.0646,24.3691,OSM,IN,,
80.234,24.4763,OSM,IN,,
80.304,24.495,OSM,IN,,
81.5417,25.1554,OSM,IN,,
81.4053,25.1158,OSM,IN,,
81.5432,25.1612,OSM,IN,,
81.5583,25.1766,OSM,IN,,
81.6065,25.1463,OSM,IN,,
81.586,24.8882,OSM,IN,,
81.5797,24.8862,OSM,IN,,
81.5737,24.8849,OSM,IN,,
81.391,24.8644,OSM,IN,,
78.7508,23.5996,OSM,IN,,
79.015,23.4362,OSM,IN,,
79.0011,23.449,OSM,IN,,
78.9882,23.4353,OSM,IN,,
78.7029,22.3264,OSM,IN,,
78.4946,23.3225,OSM,IN,,
78.1948,21.4257,OSM,IN,,
78.4205,21.557,OSM,IN,,
82.7737,22.3194,OSM,IN,,
78.781,21.4578,OSM,IN,,
78.7838,21.4521,OSM,IN,,
78.7981,21.438,OSM,IN,,
78.7931,21.4449,OSM,IN,,
78.7905,21.4369,OSM,IN,,
78.7849,21.4358,OSM,IN,,
79.1439,21.2822,OSM,IN,,
79.1483,21.2892,OSM,IN,,
80.3342,21.4348,OSM,IN,,
80.3369,21.4231,OSM,IN,,
80.3289,21.423,OSM,IN,,
80.3232,21.4162,OSM,IN,,
82.2941,22.3596,OSM,IN,coal,
80.6955,22.0788,OSM,IN,sand,
80.7334,22.0451,OSM,IN,,
80.7083,22.0746,OSM,IN,,
80.7339,22.0699,OSM,IN,sand,
79.6111,21.6983,OSM,IN,,
79.0406,22.1448,OSM,IN,,
79.1418,23.9675,OSM,IN,,
79.1938,23.9718,OSM,IN,,
79.1649,23.964,OSM,IN,,
79.4066,24.0071,OSM,IN,,
79.5142,25.0685,OSM,IN,,
79.4951,25.0505,OSM,IN,,
79.5049,25.0335,OSM,IN,,
79.4202,25.1114,OSM,IN,,
79.6294,24.885,OSM,IN,,
79.2008,24.8732,OSM,IN,,
79.0124,24.5759,OSM,IN,,
81.9894,25.131,OSM,IN,,
81.0578,23.7292,OSM,IN,sand,
78.7631,25.4106,OSM,IN,,
78.7547,25.3999,OSM,IN,,
78.9105,25.4795,OSM,IN,,
80.3332,22.5824,OSM,IN,,
80.3206,22.5841,OSM,IN,,
80.57,23.4765,OSM,IN,,
80.57,23.4736,OSM,IN,,
80.2557,22.8231,OSM,IN,,
80.2588,22.8229,OSM,IN,,
80.6705,23.1671,OSM,IN,,
80.7214,23.4169,OSM,IN,,
80.6852,23.4186,OSM,IN,,
80.7031,23.2905,OSM,IN,,
80.7612,23.2683,OSM,IN,,
80.4158,22.4411,OSM,IN,,
80.3949,22.4514,OSM,IN,,
80.3147,22.4081,OSM,IN,,
80.6847,23.17,OSM,IN,,
80.7148,22.5659,OSM,IN,,
80.7443,22.4478,OSM,IN,,
80.1144,23.2013,OSM,IN,,
80.1151,23.1989,OSM,IN,,
80.1238,23.2011,OSM,IN,,
80.1246,23.2034,OSM,IN,,
80.1222,23.204,OSM,IN,,
78.104,24.4179,OSM,IN,,
78.1242,24.4157,OSM,IN,,
78.1208,24.4196,OSM,IN,,
78.7469,25.4645,OSM,IN,,
78.7523,25.4661,OSM,IN,,
78.7551,25.4695,OSM,IN,,
78.7954,25.4779,OSM,IN,,
78.7072,25.3134,OSM,IN,,
78.7666,25.2446,OSM,IN,,
78.6997,25.1596,OSM,IN,,
80.0623,25.3004,OSM,IN,,
80.101,25.3398,OSM,IN,,
80.0797,25.3298,OSM,IN,,
80.0746,25.324,OSM,IN,,
80.0718,25.3246,OSM,IN,,
80.0691,25.3235,OSM,IN,,
80.0674,25.3198,OSM,IN,,
80.0621,25.3193,OSM,IN,,
80.0605,25.3235,OSM,IN,,
80.0531,25.3268,OSM,IN,,
79.9456,25.2354,OSM,IN,,
79.9263,25.2335,OSM,IN,,
79.9536,25.238,OSM,IN,,
79.9425,25.2566,OSM,IN,,
80.2355,25.3873,OSM,IN,,
80.2356,25.3836,OSM,IN,,
80.3464,25.1591,OSM,IN,,
80.2262,25.226,OSM,IN,,
80.352,25.0977,OSM,IN,,
79.9911,25.0573,OSM,IN,,
81.2936,24.3099,OSM,IN,,
82.823,22.2401,OSM,IN,,
89.854,25.6795,OSM,IN,,
91.6207,25.1935,OSM,IN,,
92.5864,24.8565,OSM,IN,,
91.7526,22.3971,OSM,IN,,
88.1431,25.6112,OSM,IN,clay,
88.1424,25.6098,OSM,IN,clay,
88.1421,25.6089,OSM,IN,clay,
88.1412,25.6091,OSM,IN,clay,
88.1384,25.6088,OSM,IN,clay,
88.14,25.6095,OSM,IN,clay,
88.3494,25.6393,OSM,IN,clay,
88.3464,25.6398,OSM,IN,clay,
91.1362,22.3417,OSM,IN,,
88.7085,25.9349,OSM,IN,,
89.0238,25.2852,OSM,IN,,
88.9415,25.5073,OSM,IN,,
88.7003,25.581,OSM,IN,,
88.648,25.8851,OSM,IN,,
88.6477,25.888,OSM,IN,,
91.9913,23.9671,OSM,IN,clay,
91.9028,22.3465,OSM,IN,,
91.8891,22.3137,OSM,IN,,
91.9009,22.3456,OSM,IN,,
91.712,25.2561,OSM,IN,,
89.1561,25.8048,OSM,IN,,
92.0366,22.2208,OSM,IN,clay,
89.8641,25.2842,OSM,IN,,
92.352,25.1853,OSM,IN,,
92.3579,25.1841,OSM,IN,,
92.3964,25.2236,OSM,IN,,
92.3843,25.2248,OSM,IN,,
92.3789,25.1654,OSM,IN,,
92.3727,25.1672,OSM,IN,,
92.3686,25.1903,OSM,IN,,
92.3953,25.2015,OSM,IN,,
92.0969,25.2432,OSM,IN,,
92.0977,25.261,OSM,IN,,
92.0829,25.2491,OSM,IN,,
92.0735,25.2188,OSM,IN,,
92.0835,25.2195,OSM,IN,,
92.0879,25.2241,OSM,IN,,
92.0887,25.2288,OSM,IN,,
92.7872,25.517,OSM,IN,,
91.2096,23.3105,OSM,IN,,
88.076,21.6425,OSM,IN,,
92.3886,21.0769,OSM,IN,,
92.3128,25.0498,OSM,IN,sand,
92.3331,25.0496,OSM,IN,sand,
91.8876,25.1722,OSM,IN,,
91.5995,25.3106,OSM,IN,,
91.5727,25.2764,OSM,IN,,
90.3498,24.7842,OSM,IN,,
88.1063,24.9965,OSM,IN,clay,
88.1063,24.997,OSM,IN,clay,
88.1075,24.9968,OSM,IN,clay,
88.1076,24.9959,OSM,IN,clay,
88.1058,24.995,OSM,IN,clay,
88.1043,24.9947,OSM,IN,clay,
88.1042,24.992,OSM,IN,clay,
88.1054,24.9934,OSM,IN,clay,
88.1055,24.992,OSM,IN,clay,
88.1039,25.0003,OSM,IN,clay,
88.103,25.0063,OSM,IN,clay,
88.1012,25.0045,OSM,IN,clay,
88.0957,25.0038,OSM,IN,clay,
88.0915,25.0039,OSM,IN,clay,
88.1136,25.0162,OSM,IN,clay,
88.1132,25.0172,OSM,IN,clay,
88.1142,25.0172,OSM,IN,clay,
88.116,25.0176,OSM,IN,clay,
88.1145,25.0186,OSM,IN,clay,
88.1141,25.0198,OSM,IN,clay,
88.1162,25.0119,OSM,IN,clay,
88.112,25.0124,OSM,IN,clay,
88.1131,25.0135,OSM,IN,clay,
88.1056,25.0116,OSM,IN,clay,
88.1058,25.0131,OSM,IN,clay,
88.107,25.0093,OSM,IN,clay,
88.1047,25.0087,OSM,IN,clay,
88.1051,25.0075,OSM,IN,clay,
88.1039,25.0046,OSM,IN,clay,
88.1062,25.0058,OSM,IN,clay,
88.1124,25.0027,OSM,IN,clay,
92.0524,22.1839,OSM,IN,clay,
92.0485,22.1856,OSM,IN,clay,
92.055,22.195,OSM,IN,clay,
92.0547,22.1958,OSM,IN,clay,
92.0361,22.2216,OSM,IN,clay,
91.5555,22.839,OSM,IN,clay,
91.7821,22.5261,OSM,IN,clay,
91.7794,22.5258,OSM,IN,clay,
91.7792,22.5272,OSM,IN,clay,
91.7841,22.5312,OSM,IN,clay,
91.7827,22.5315,OSM,IN,clay,
91.7808,22.5326,OSM,IN,clay,
91.7817,22.5334,OSM,IN,clay,
91.7803,22.5337,OSM,IN,clay,
91.7802,22.535,OSM,IN,clay,
91.779,22.535,OSM,IN,clay,
91.7791,22.5377,OSM,IN,clay,
91.7812,22.5393,OSM,IN,clay,
91.7809,22.5415,OSM,IN,clay,
91.7795,22.5419,OSM,IN,clay,
91.7828,22.5445,OSM,IN,clay,
91.7812,22.5439,OSM,IN,clay,
91.7777,22.5444,OSM,IN,clay,
91.7788,22.5442,OSM,IN,clay,
91.783,22.5408,OSM,IN,clay,
91.7874,22.5394,OSM,IN,clay,
91.7863,22.5395,OSM,IN,clay,
91.7866,22.5418,OSM,IN,clay,
91.7868,22.543,OSM,IN,clay,
91.7887,22.5418,OSM,IN,clay,
91.7885,22.543,OSM,IN,clay,
91.7903,22.5446,OSM,IN,clay,
91.7862,22.5449,OSM,IN,clay,
91.785,22.5452,OSM,IN,clay,
91.7863,22.5487,OSM,IN,clay,
91.7849,22.5488,OSM,IN,clay,
91.7853,22.5524,OSM,IN,clay,
91.7801,22.5523,OSM,IN,clay,
91.7787,22.5526,OSM,IN,clay,
91.7779,22.5494,OSM,IN,clay,
91.7753,22.5514,OSM,IN,clay,
91.7751,22.5501,OSM,IN,clay,
91.7732,22.5525,OSM,IN,clay,
91.7691,22.553,OSM,IN,clay,
91.7664,22.5525,OSM,IN,clay,
91.7645,22.5537,OSM,IN,clay,
91.7626,22.555,OSM,IN,clay,
91.7777,22.5292,OSM,IN,clay,
92.3403,24.9691,OSM,IN,,
92.2987,24.914,OSM,IN,,
92.022,24.9622,OSM,IN,,
90.7607,24.8801,OSM,IN,,
91.7195,25.2227,OSM,IN,,
89.1515,22.2052,OSM,IN,,
92.5488,24.8377,OSM,IN,clay,
91.4116,23.8146,OSM,IN,clay,
92.3633,24.834,OSM,IN,clay,
91.4151,23.8201,OSM,IN,clay,
92.8943,25.9158,OSM,IN,,
92.4359,24.7952,OSM,IN,clay,
92.379,24.7472,OSM,IN,clay,
91.4338,23.8225,OSM,IN,clay,
92.3882,24.7411,OSM,IN,clay,
92.601,24.8184,OSM,IN,clay,
92.3569,24.8163,OSM,IN,clay,
92.9096,25.9228,OSM,IN,,
92.3748,24.8369,OSM,IN,clay,
91.4246,23.8182,OSM,IN,,
91.4298,23.8225,OSM,IN,clay,
92.1782,24.3059,OSM,IN,clay,
92.7228,24.8234,OSM,IN,,
92.3702,24.832,OSM,IN,clay,
92.3644,24.8153,OSM,IN,clay,
91.6181,23.8501,OSM,IN,clay,
91.4116,23.8167,OSM,IN,clay,
91.6217,23.8504,OSM,IN,clay,
92.3724,24.8329,OSM,IN,clay,
91.4113,23.8135,OSM,IN,clay,
92.3691,24.8365,OSM,IN,clay,
92.8246,25.9308,OSM,IN,clay,
91.4215,23.8166,OSM,IN,clay,
92.3728,24.836,OSM,IN,clay,
91.4374,23.8128,OSM,IN,clay,
92.3857,24.8311,OSM,IN,clay,
92.3644,24.8378,OSM,IN,clay,
91.4251,23.8196,OSM,IN,clay,
92.3744,24.7471,OSM,IN,clay,
92.5102,24.8235,OSM,IN,clay,
92.911,25.9206,OSM,IN,,
92.6063,24.8525,OSM,IN,clay,
92.355,24.8085,OSM,IN,clay,
92.3723,24.7819,OSM,IN,clay,
92.1985,24.3564,OSM,IN,clay,
92.718,24.8243,OSM,IN,,
92.3514,24.8479,OSM,IN,clay,
92.9104,25.9216,OSM,IN,,
92.3716,24.828,OSM,IN,clay,
92.7681,25.9444,OSM,IN,clay,
92.3558,24.8137,OSM,IN,clay,
92.5073,24.824,OSM,IN,clay,
92.3814,24.8337,OSM,IN,clay,
92.7817,25.9757,OSM,IN,clay,
92.8241,25.9343,OSM,IN,clay,
92.3572,24.6833,OSM,IN,clay,
91.4092,23.8163,OSM,IN,clay,
92.8935,25.9182,OSM,IN,clay,
92.3716,24.7782,OSM,IN,clay,
92.3749,24.7461,OSM,IN,clay,
92.8112,25.9565,OSM,IN,clay,
92.8226,25.9376,OSM,IN,,
92.3635,24.8246,OSM,IN,clay,
92.3919,24.8131,OSM,IN,clay,
92.8658,25.852,OSM,IN,clay,
92.8258,25.9379,OSM,IN,clay,
92.2713,24.8478,OSM,IN,clay,
92.2737,24.8486,OSM,IN,,
92.3608,24.8216,OSM,IN,,
92.7718,25.9581,OSM,IN,clay,
92.3797,24.8367,OSM,IN,clay,
92.4308,24.8008,OSM,IN,clay,
92.3705,24.7698,OSM,IN,clay,
92.3646,24.8222,OSM,IN,clay,
92.913,25.9228,OSM,IN,clay,
92.7294,24.8821,OSM,IN,clay,
92.915,25.9449,OSM,IN,clay,
92.6148,24.8553,OSM,IN,clay,
92.8947,25.9286,OSM,IN,clay,
92.198,24.3546,OSM,IN,clay,
91.4183,23.8204,OSM,IN,clay,
92.7754,25.9565,OSM,IN,clay,
92.3824,24.8264,OSM,IN,,
92.3841,24.8273,OSM,IN,clay,
91.4319,23.8144,OSM,IN,clay,
91.4526,23.8143,OSM,IN,clay,
91.4466,23.8162,OSM,IN,clay,
91.4436,23.8166,OSM,IN,clay,
91.4651,23.8286,OSM,IN,clay,
91.462,23.828,OSM,IN,clay,
91.4536,23.8275,OSM,IN,clay,
91.4485,23.8262,OSM,IN,clay,
91.4732,23.822,OSM,IN,clay,
91.4733,23.8204,OSM,IN,clay,
91.4717,23.8206,OSM,IN,clay,
91.4691,23.8196,OSM,IN,clay,
91.4693,23.8203,OSM,IN,clay,
91.4607,23.8254,OSM,IN,clay,
91.4622,23.8264,OSM,IN,clay,
91.457,23.8242,OSM,IN,clay,
91.4548,23.8244,OSM,IN,clay,
91.4523,23.824,OSM,IN,clay,
91.4527,23.8228,OSM,IN,clay,
91.4609,23.8197,OSM,IN,clay,
91.4564,23.8187,OSM,IN,clay,
91.4604,23.8177,OSM,IN,clay,
92.7995,24.7423,OSM,IN,clay,
92.7984,24.7466,OSM,IN,clay,
92.178,24.3038,OSM,IN,clay,
92.1764,24.3056,OSM,IN,clay,
92.807,24.7186,OSM,IN,clay,
92.81,24.7183,OSM,IN,clay,
91.4623,23.8335,OSM,IN,clay,
91.4624,23.8348,OSM,IN,clay,
91.4632,23.83,OSM,IN,clay,
91.4683,23.8353,OSM,IN,clay,
91.462,23.831,OSM,IN,clay,
91.4644,23.8386,OSM,IN,clay,
92.3851,25.2005,OSM,IN,clay,
92.3893,25.21,OSM,IN,clay,
92.3913,24.762,OSM,IN,clay,
92.3932,24.7623,OSM,IN,clay,
92.5067,24.8229,OSM,IN,clay,
92.8317,24.5818,OSM,IN,clay,
92.8311,24.5765,OSM,IN,clay,
92.8328,24.5778,OSM,IN,clay,
92.8289,24.5779,OSM,IN,clay,
92.8301,24.7303,OSM,IN,clay,
92.8271,24.706,OSM,IN,clay,
92.8299,24.7088,OSM,IN,clay,
92.799,24.7169,OSM,IN,clay,
92.7953,24.7208,OSM,IN,clay,
92.7977,24.7211,OSM,IN,clay,
92.8008,24.7219,OSM,IN,clay,
92.8021,24.7197,OSM,IN,clay,
92.8121,24.7223,OSM,IN,clay,
92.8036,24.7174,OSM,IN,clay,
92.8051,24.7215,OSM,IN,clay,
92.8026,24.7202,OSM,IN,clay,
92.8293,24.7139,OSM,IN,clay,
92.8085,24.7166,OSM,IN,clay,
92.8007,24.7202,OSM,IN,clay,
92.8062,24.7173,OSM,IN,clay,
92.809,24.7208,OSM,IN,clay,
92.8152,24.7161,OSM,IN,clay,
92.8079,24.7241,OSM,IN,clay,
91.4505,23.8145,OSM,IN,clay,
91.4191,23.8195,OSM,IN,clay,
91.4948,23.8081,OSM,IN,clay,
91.4936,23.8074,OSM,IN,clay,
91.4743,23.8466,OSM,IN,clay,
91.3966,23.8403,OSM,IN,clay,
91.457,23.838,OSM,IN,clay,
91.3971,23.8374,OSM,IN,clay,
91.4565,23.8402,OSM,IN,clay,
91.4556,23.8381,OSM,IN,clay,
91.4212,23.8225,OSM,IN,clay,
91.4116,23.8479,OSM,IN,clay,
91.4589,23.8486,OSM,IN,clay,
91.4074,23.8327,OSM,IN,clay,
91.4671,23.8496,OSM,IN,clay,
91.4009,23.8346,OSM,IN,clay,
91.4869,23.2977,OSM,IN,clay,
91.4859,23.283,OSM,IN,clay,
91.4814,23.2839,OSM,IN,clay,
91.4843,23.3038,OSM,IN,clay,
91.4835,23.3003,OSM,IN,clay,
91.4815,23.285,OSM,IN,clay,
91.4802,23.3025,OSM,IN,clay,
91.4817,23.2943,OSM,IN,clay,
91.4839,23.2826,OSM,IN,clay,
91.4845,23.31,OSM,IN,clay,
91.4797,23.2972,OSM,IN,clay,
91.487,23.2935,OSM,IN,clay,
91.4803,23.2919,OSM,IN,clay,
91.4854,23.2897,OSM,IN,clay,
91.4827,23.299,OSM,IN,clay,
91.4934,23.7992,OSM,IN,clay,
91.4953,23.7989,OSM,IN,clay,
92.8812,24.8523,OSM,IN,clay,
92.8007,24.5204,OSM,IN,clay,
92.8268,24.6925,OSM,IN,clay,
91.5014,23.806,OSM,IN,clay,
91.4722,23.8091,OSM,IN,clay,
91.6379,24.0067,OSM,IN,clay,
91.6248,23.8695,OSM,IN,clay,
91.4741,23.8086,OSM,IN,clay,
92.8659,24.8402,OSM,IN,clay,
92.8395,24.5771,OSM,IN,clay,
92.773,25.9557,OSM,IN,clay,
91.6171,23.9601,OSM,IN,clay,
91.4977,23.8032,OSM,IN,clay,
91.637,24.0058,OSM,IN,clay,
91.4721,23.8107,OSM,IN,clay,
92.8267,24.5756,OSM,IN,clay,
91.4671,23.8106,OSM,IN,clay,
91.4839,23.8054,OSM,IN,clay,
92.7306,24.8763,OSM,IN,clay,
92.8355,24.5735,OSM,IN,clay,
91.6195,23.9564,OSM,IN,clay,
92.8213,24.6909,OSM,IN,clay,
92.8819,24.8545,OSM,IN,clay,
92.836,24.5769,OSM,IN,clay,
92.8021,24.7188,OSM,IN,clay,
92.8629,24.8389,OSM,IN,clay,
92.8312,24.5538,OSM,IN,clay,
92.807,24.5139,OSM,IN,clay,
91.6227,23.8695,OSM,IN,clay,
91.471,23.8111,OSM,IN,clay,
91.482,23.8062,OSM,IN,clay,
92.8317,24.5567,OSM,IN,clay,
91.6182,23.957,OSM,IN,clay,
92.813,24.5231,OSM,IN,clay,
91.4973,23.8042,OSM,IN,clay,
91.4837,23.8073,OSM,IN,clay,
91.5044,23.8076,OSM,IN,clay,
92.8263,24.5537,OSM,IN,clay,
92.8563,24.8431,OSM,IN,clay,
91.4831,23.8089,OSM,IN,clay,
92.7896,24.7435,OSM,IN,clay,
92.8525,24.8438,OSM,IN,clay,
91.6505,24.0072,OSM,IN,clay,
91.5078,23.8107,OSM,IN,clay,
92.8102,24.5239,OSM,IN,clay,
92.8117,24.5195,OSM,IN,clay,
92.7884,24.7408,OSM,IN,clay,
91.4852,23.8186,OSM,IN,clay,
92.9369,24.829,OSM,IN,clay,
92.8345,24.5806,OSM,IN,clay,
92.8273,24.5696,OSM,IN,clay,
92.818,24.5254,OSM,IN,clay,
91.504,23.8094,OSM,IN,clay,
92.8186,24.7225,OSM,IN,clay,
92.7737,25.9571,OSM,IN,clay,
91.6159,23.9593,OSM,IN,clay,
91.9953,23.9678,OSM,IN,clay,
92.8067,24.5112,OSM,IN,clay,
91.4764,23.8108,OSM,IN,clay,
92.9342,24.838,OSM,IN,clay,
92.8281,24.5752,OSM,IN,clay,
92.9643,24.8182,OSM,IN,clay,
92.6647,24.9515,OSM,IN,clay,
92.6618,24.9531,OSM,IN,clay,
92.6607,24.9508,OSM,IN,clay,
92.9325,25.7636,OSM,IN,clay,
92.9135,24.9094,OSM,IN,clay,
92.913,24.912,OSM,IN,clay,
92.9154,24.9153,OSM,IN,clay,
92.9079,24.9166,OSM,IN,clay,
92.8864,24.97,OSM,IN,,
92.9015,24.9903,OSM,IN,,
92.5832,24.945,OSM,IN,clay,
92.5815,24.9445,OSM,IN,clay,
92.5805,24.946,OSM,IN,clay,
92.5812,24.9469,OSM,IN,clay,
92.5829,24.9473,OSM,IN,clay,
92.5817,24.9487,OSM,IN,clay,
92.5935,24.9081,OSM,IN,clay,
92.607,24.9632,OSM,IN,,
92.5941,24.9132,OSM,IN,clay,
92.6226,24.9476,OSM,IN,clay,
92.6231,24.9458,OSM,IN,clay,
92.6206,24.9428,OSM,IN,clay,
92.7584,24.9232,OSM,IN,clay,
92.761,24.9242,OSM,IN,clay,
92.7591,24.9272,OSM,IN,clay,
92.7695,24.926,OSM,IN,clay,
92.7689,24.9271,OSM,IN,clay,
92.6287,24.946,OSM,IN,clay,
92.6263,24.9478,OSM,IN,clay,
92.6618,24.9494,OSM,IN,clay,
92.6609,24.949,OSM,IN,clay,
92.7206,24.938,OSM,IN,clay,
92.6814,24.8794,OSM,IN,clay,
92.6693,24.9012,OSM,IN,clay,
92.6663,24.902,OSM,IN,clay,
92.8268,24.539,OSM,IN,clay,
92.8158,24.5383,OSM,IN,clay,
92.8392,24.532,OSM,IN,clay,
92.8371,24.5793,OSM,IN,clay,
92.9792,24.6947,OSM,IN,clay,
92.8019,24.5185,OSM,IN,clay,
92.8004,24.5174,OSM,IN,clay,
92.8107,24.5099,OSM,IN,clay,
92.8083,24.5126,OSM,IN,clay,
92.8087,24.5142,OSM,IN,clay,
92.7985,24.5207,OSM,IN,clay,
92.8023,24.521,OSM,IN,clay,
92.8014,24.5214,OSM,IN,clay,
92.8021,24.5234,OSM,IN,clay,
92.7956,24.5232,OSM,IN,clay,
92.7981,24.5231,OSM,IN,clay,
92.7987,24.5235,OSM,IN,clay,
92.7981,24.5239,OSM,IN,clay,
92.8007,24.5239,OSM,IN,clay,
92.8029,24.5229,OSM,IN,clay,
92.8033,24.5241,OSM,IN,clay,
92.8027,24.5256,OSM,IN,clay,
92.804,24.5278,OSM,IN,clay,
92.8035,24.5273,OSM,IN,clay,
92.7951,24.5243,OSM,IN,clay,
92.7962,24.5257,OSM,IN,clay,
92.7993,24.5273,OSM,IN,clay,
92.7975,24.5274,OSM,IN,clay,
92.7965,24.529,OSM,IN,clay,
92.8273,24.5675,OSM,IN,clay,
92.8261,24.567,OSM,IN,,
92.8308,24.5786,OSM,IN,clay,
92.8357,24.5753,OSM,IN,clay,
92.8373,24.5759,OSM,IN,clay,
92.8418,24.5788,OSM,IN,clay,
92.8415,24.5799,OSM,IN,clay,
92.9097,24.6145,OSM,IN,clay,
92.9103,24.6167,OSM,IN,clay,
92.8558,24.6751,OSM,IN,clay,
92.8245,24.7242,OSM,IN,clay,
92.8259,24.7252,OSM,IN,clay,
92.7956,24.7242,OSM,IN,clay,
92.7976,24.7223,OSM,IN,clay,
92.827,24.6953,OSM,IN,clay,
92.8211,24.6945,OSM,IN,clay,
92.8227,24.6947,OSM,IN,clay,
92.8277,24.6947,OSM,IN,clay,
92.8255,24.721,OSM,IN,clay,
92.6639,24.3489,OSM,IN,clay,
92.5971,24.5295,OSM,IN,clay,
92.6213,24.5219,OSM,IN,clay,
92.6061,24.5347,OSM,IN,clay,
92.6056,24.5332,OSM,IN,clay,
